Distrito,Jurisdiccion,Competencia,Nombre_Despacho,Funcionario,Meses_Reportados,Ing_Efect_Anuales,Prom_Men_Ing_Efect,Egresos_Efect_Anuales,Prom_Men_Egreso_Efect,Inv_Final_Anual,PromMen_ProcIng,PromMen_TutImpugIngr,PromMen_AccionesConstIngr,PromMen_ProcEgr,PromMen_TutImpugEgr,PromMen_AccionesConstEgr
Bogotá,Circuito Permanentes,Bogotá/Circuito Permanentes,Juzgado 051 Civil del Circuito de Bogotá,CARLOS ALBERTO SIMOES  PIEDRAHITA,12,171,14.25,239,19.9166666666667,482,9.58333333333333,4.16666666666667,0.5,15.5833333333333,4.16666666666667,0.166666666666667
Bogotá,Circuito Permanentes,Bogotá/Circuito Permanentes,Juzgado 046 Civil del Circuito de Bogotá,FABIOLA  PEREIRA ROMERO,12,184,15.3333333333333,237,19.75,191,11.25,3.83333333333333,0.25,15.8333333333333,3.58333333333333,0.333333333333333
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Bucaramanga,SOLLY CLARENA CASTILLA  DE PALACIO,12,555,46.25,558,46.5,542,22,24,0.25,22.9166666666667,23.3333333333333,0.25
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Bucaramanga,JUAN CARLOS ORTIZ  PEÑARANDA,12,614,51.1666666666667,540,45,657,25.75,24.8333333333333,0.583333333333333,21.0833333333333,23.4166666666667,0.5
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 003 Civil del Circuito de Bucaramanga,NESTOR RAUL REYES  ORTIZ,12,587,48.9166666666667,519,43.25,324,23.8333333333333,24.75,0.333333333333333,19.75,23.3333333333333,0.166666666666667
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 006 Civil del Circuito de Bucaramanga,EDGARDO  CAMACHO ALVAREZ,12,574,47.8333333333333,499,41.5833333333333,91,23.75,23.6666666666667,0.416666666666667,16.75,23.8333333333333,1
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 005 Civil del Circuito de Bucaramanga,FLEIDER LEONARDO VALERO PINZÓN,12,634,52.8333333333333,490,40.8333333333333,545,29.6666666666667,22.75,0.416666666666667,19.5,20.8333333333333,0.5
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 011 Civil del Circuito de Bucaramanga,LEONEL RICARDO GUARIN  PLATA,12,618,51.5,488,40.6666666666667,173,25.6666666666667,25.4166666666667,0.416666666666667,15.6666666666667,24.75,0.25
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 009 Civil del Circuito de Bucaramanga,CARMENZA BADILLO  CHAPARRO,12,566,47.1666666666667,476,39.6666666666667,315,23,24,0.166666666666667,16.0833333333333,23.4166666666667,0.166666666666667
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 007 Civil del Circuito de Bucaramanga,OFELIA DIAZ  TORRES,12,558,46.5,474,39.5,311,23.8333333333333,22.3333333333333,0.333333333333333,15.8333333333333,23.25,0.416666666666667
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 010 Civil del Circuito de Bucaramanga,ELKIN JULIÁN LEÓN AYALA,12,570,47.5,473,39.4166666666667,309,25.25,21.9166666666667,0.333333333333333,17.8333333333333,21.25,0.333333333333333
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 012 Civil del Circuito de Bucaramanga,HERNAN ANDRES  VELASQUEZ  SANDOVAL,12,642,53.5,471,39.25,403,25.75,27.5,0.25,12.75,26.5,0
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 008 Civil del Circuito de Bucaramanga,MARITZA  CASTELLANOS  GARCIA,12,699,58.25,463,38.5833333333333,191,33.5,24.25,0.5,15.25,23.0833333333333,0.25
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 004 Civil del Circuito de Bucaramanga,LUIS ROBERTO ORTIZ ARCINIEGAS,12,613,51.0833333333333,445,37.0833333333333,555,27.8333333333333,22.9166666666667,0.333333333333333,15.3333333333333,21.4166666666667,0.333333333333333
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Barrancabermeja,MIRYAM GUZMÁN MORALES,12,531,44.25,433,36.0833333333333,356,18.6666666666667,25.4166666666667,0.166666666666667,10,26,0.0833333333333333
Bucaramanga,Circuito Permanentes,Bucaramanga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Barrancabermeja,CESAR TULIO MARTINEZ  CENTENO,12,641,53.4166666666667,422,35.1666666666667,295,30.4166666666667,22.6666666666667,0.333333333333333,12.5833333333333,22.25,0.333333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 003 Civil del Circuito de Tuluá,FERNANDO ALONSO PEDRAZA CASTILLO,12,604,50.3333333333333,544,45.3333333333333,109,10.8333333333333,39.3333333333333,0.166666666666667,6.5,38.75,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Tuluá,ANGELO ALBERTO ZAPATA GALLEGO,12,481,40.0833333333333,432,36,88,8.58333333333333,31.3333333333333,0.166666666666667,5.5,30.4166666666667,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Tuluá,SANDRA LETICIA SUA  VILLEGAS,12,510,42.5,425,35.4166666666667,113,9.33333333333333,32.8333333333333,0.333333333333333,5.08333333333333,30.1666666666667,0.166666666666667
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Buenaventura,LUIS ANTONIO  BALCERO  ESCOBAR,12,276,23,352,29.3333333333333,182,4.83333333333333,18.1666666666667,0,13,16.3333333333333,0
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 005 Civil del Circuito de Palmira,DARIO ALBERTO  ARBELAEZ  CIFUENTES,12,349,29.0833333333333,316,26.3333333333333,201,10.25,18.0833333333333,0.75,8,17.6666666666667,0.666666666666667
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Cartago,MARIA STELLA BETANCOURT,12,367,30.5833333333333,303,25.25,50,6.58333333333333,19.5833333333333,4.41666666666667,4.5,19.5833333333333,1.16666666666667
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Palmira,LUZ AMELIA BASTIDAS  SEGURA,12,367,30.5833333333333,294,24.5,94,9.08333333333334,20.8333333333333,0.666666666666667,3.33333333333333,20.6666666666667,0.5
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Palmira,JOHNNIFER GOMEZ MORENO,12,325,27.0833333333333,286,23.8333333333333,86,10.0833333333333,16.5833333333333,0.416666666666667,7.5,15.9166666666667,0.416666666666667
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 004 Civil del Circuito de Palmira,HENRY PIZO  ECHAVARRIA,12,377,31.4166666666667,281,23.4166666666667,73,10.4166666666667,20.25,0.75,3.91666666666667,18.9166666666667,0.583333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 003 Civil del Circuito de Palmira,FRANK TOBAR VARGAS,12,362,30.1666666666667,269,22.4166666666667,59,10.75,19.3333333333333,0.0833333333333333,3.91666666666667,18.4166666666667,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Roldanillo,DAVID EUGENIO ZAPATA ARIAS,12,322,26.8333333333333,267,22.25,85,7.75,19,0.0833333333333333,3.5,18.75,0
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 003 Civil del Circuito de Buenaventura,ERICK WILMAR HERREÑO  PINZON,12,277,23.0833333333333,242,20.1666666666667,53,8.25,14.6666666666667,0.166666666666667,5.66666666666667,14.4166666666667,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Cartago,LILIAM NARANJO RAMIREZ,12,333,27.75,239,19.9166666666667,88,9.16666666666667,14.0833333333333,4.5,5.75,13.5,0.666666666666667
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Buenaventura,JOSE IRENARCO CORREDOR,12,285,23.75,229,19.0833333333333,51,7.58333333333333,16.1666666666667,0,3.66666666666667,15.3333333333333,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Buga,NATALIA MARIA VENENCIA  GALEANO,12,206,17.1666666666667,178,14.8333333333333,59,5.58333333333333,10.9166666666667,0.666666666666667,3.91666666666667,10.6666666666667,0.25
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 003 Civil del Circuito de Buga,CARLOS ARTURO GALEANO  SANEZ,12,206,17.1666666666667,175,14.5833333333333,67,6.5,10.5,0.166666666666667,4.25,10.25,0.0833333333333333
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 001 Civil del Circuito de Sevilla,DANIEL ESTEBAN VILLA  PEREZ,12,145,12.0833333333333,132,11,20,2.83333333333333,9,0.25,1.75,9,0.25
Buga,Circuito Permanentes,Buga/Circuito Permanentes,Juzgado 002 Civil del Circuito de Buga ,JUAN GABRIEL PRADO  PEDROZA,12,185,15.4166666666667,120,10,40,7.91666666666667,7.33333333333333,0.166666666666667,2.75,7.16666666666667,0.0833333333333333
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 011 Civil del Circuito de Cali,NELSON OSORIO  GUAMANGA,12,559,46.5833333333333,540,45,180,22.5833333333333,23.9166666666667,0.0833333333333333,21.75,23.0833333333333,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 015 Civil del Circuito de Cali,MARIA ALEJANDRA ESTUPIÑAN  BENAVIDES,12,499,41.5833333333333,509,42.4166666666667,241,19.5833333333333,21.5,0.5,21.0833333333333,21.0833333333333,0.25
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 009 Civil del Circuito de Cali,FELIPE SANTIAGO RESTREPO  POSADA,12,573,47.75,475,39.5833333333333,248,22.1666666666667,25.1666666666667,0.416666666666667,14.3333333333333,25,0.25
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 007 Civil del Circuito de Cali,LIBARDO ANTONIO BLANCO SILVA,12,520,43.3333333333333,469,39.0833333333333,245,18.75,24.1666666666667,0.416666666666667,15.0833333333333,23.5833333333333,0.416666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 002 Civil del Circuito de Cali,VICTOR HUGO SANCHEZ FIGUEROA,12,491,40.9166666666667,462,38.5,260,17.25,23.25,0.416666666666667,15.0833333333333,22.9166666666667,0.5
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 003 Civil del Circuito de Cali,CARLOS EDUARDO ARIAS  CORREA,12,534,44.5,452,37.6666666666667,142,19.8333333333333,24.5,0.166666666666667,12.8333333333333,24.8333333333333,0
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 013 Civil del Circuito de Cali,DIEGO FERNANDO CALVACHE  GARCIA,12,573,47.75,448,37.3333333333333,133,22.9166666666667,24.5833333333333,0.25,13.4166666666667,23.75,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 001 Civil del Circuito de Cali,ANDRES JOSE SOSSA  RESTREPO,12,510,42.5,441,36.75,687,18,24.0833333333333,0.416666666666667,14.0833333333333,22.5,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 006 Civil del Circuito de Cali,JUAN CARLOS ARTEAGA CAGUASANGO,12,565,47.0833333333333,440,36.6666666666667,238,21.5,25.1666666666667,0.416666666666667,12.5,24,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 014 Civil del Circuito de Cali,MIRIAN ARIAS DEL CARPIO,12,536,44.6666666666667,437,36.4166666666667,281,20,24.3333333333333,0.333333333333333,12.8333333333333,23.4166666666667,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 012 Civil del Circuito de Cali,CLAUDIA CECILIA NARVAEZ CAICEDO,12,576,48,424,35.3333333333333,320,23.4166666666667,24,0.583333333333333,13.4166666666667,21.6666666666667,0.25
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 010 Civil del Circuito de Cali,MONICA  MENDEZ  SABOGAL,12,510,42.5,413,34.4166666666667,118,19.75,22.3333333333333,0.416666666666667,11.75,22.5,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 016 Civil del Circuito de Cali,HELVER  BONILLA GARCIA,12,545,45.4166666666667,412,34.3333333333333,245,22.0833333333333,23,0.333333333333333,10.9166666666667,23.25,0.166666666666667
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 019 Civil del Circuito de Cali,GLORIA MARIA JIMENEZ LOMDOÑO,12,437,36.4166666666667,380,31.6666666666667,110,12.5833333333333,23.75,0.0833333333333333,8.83333333333333,22.75,0.0833333333333333
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 008 Civil del Circuito de Cali,LEONARDO LENIS,12,569,47.4166666666667,379,31.5833333333333,255,22.9166666666667,24,0.5,7.58333333333333,23.75,0.25
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 017 Civil del Circuito de Cali,ALVARO JOSE CARDONA OROZCO,12,435,36.25,373,31.0833333333333,183,11.1666666666667,25,0.0833333333333333,7.66666666666667,23.3333333333333,0.0833333333333333
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 018 Civil del Circuito de Cali,ALEJANDRA MARIA RISUEÑO MARTINEZ,12,402,33.5,341,28.4166666666667,142,9.91666666666667,23.5833333333333,,6.58333333333333,21.8333333333333,
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 005 Civil del Circuito de Cali,LIZBETH FERNANDA ARELLANO IMBACUAN,12,463,38.5833333333333,336,28,269,21.0833333333333,17.1666666666667,0.333333333333333,10.6666666666667,17,0.333333333333333
Cali,Circuito Permanentes,Cali/Circuito Permanentes,Juzgado 004 Civil del Circuito de Cali,RAMIRO ELIAS POLO  CRISPINO,12,268,22.3333333333333,96,8,1111,21.75,,0.583333333333333,7.83333333333333,,0.166666666666667
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 004 Civil del Circuito de Cartagena,CESAR FARID KAFURY BENEDETTI,12,501,41.75,553,46.0833333333333,360,28.25,13,0.5,33.6666666666667,11.9166666666667,0.5
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 001 Civil del Circuito de Magangué,JUAN MANUEL PADILLA  GARCIA,12,280,23.3333333333333,540,45,309,18.4166666666667,4.91666666666667,0,40.3333333333333,4.58333333333333,0.0833333333333333
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 003 Civil del Circuito de Cartagena,MURIEL DEL ROSARIO  RODRIGUEZ  TUÑON,12,550,45.8333333333333,464,38.6666666666667,324,26,19.1666666666667,0.666666666666667,20.0833333333333,18.1666666666667,0.416666666666667
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 001 Civil del Circuito de Cartagena,JAVIER ENRIQUE CABALLERO AMADOR,12,544,45.3333333333333,452,37.6666666666667,344,24.5,20.1666666666667,0.666666666666667,18.4166666666667,19,0.25
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 005 Civil del Circuito de Cartagena,SERGIO RAFAEL ALVARINO  HERRERA,12,505,42.0833333333333,450,37.5,531,23.25,18.3333333333333,0.5,20.0833333333333,17.0833333333333,0.333333333333333
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 002 Civil del Circuito de Cartagena,NOHORA EUGENIA  GARCIA  PACHECO,12,517,43.0833333333333,447,37.25,213,23.9166666666667,18.5833333333333,0.583333333333333,19.25,17.4166666666667,0.583333333333333
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 007 Civil del Circuito de Cartagena,JUAN CARLOS MARMOLEJO PEINADO,12,643,53.5833333333333,436,36.3333333333333,354,29.9166666666667,23.1666666666667,0.5,12.8333333333333,23.0833333333333,0.416666666666667
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 009 Civil del Circuito de Cartagena,BETSY BATISTA CARDONA,12,572,47.6666666666667,385,32.0833333333333,314,30.5,16.3333333333333,0.833333333333333,15.75,16.0833333333333,0.25
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 006 Civil del Circuito de Cartagena,SHIRLEY CECILIA ANAYA  GARRIDO,12,247,20.5833333333333,373,31.0833333333333,115,0.916666666666667,19.5833333333333,0.0833333333333333,12,18.75,0.333333333333333
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 008 Civil del Circuito de Cartagena,ROSIRIS MARIA LLERENA  VELEZ,12,303,25.25,323,26.9166666666667,195,10.25,14.6666666666667,0.333333333333333,10.75,15.6666666666667,0.5
Cartagena,Circuito Permanentes,Cartagena/Circuito Permanentes,Juzgado 002 Civil del Circuito de Magangué,RICHARD ALBERTO RODRIGUEZ PORTO,12,180,15,148,12.3333333333333,182,9.91666666666667,5,0.0833333333333333,7.66666666666667,4.66666666666667,0
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 004 Civil del Circuito de Cúcuta,DIANA MARCELA  TOLOZA  CUBILLOS,12,633,52.75,649,54.0833333333333,142,16.75,34.9166666666667,1.08333333333333,17.5833333333333,35.75,0.75
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 001 Civil del Circuito de Cúcuta,NELSON ANDRES PEREZ  ORTIZ,12,647,53.9166666666667,631,52.5833333333333,155,16.3333333333333,37.1666666666667,0.416666666666667,14.25,38.1666666666667,0.166666666666667
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 006 Civil del Circuito de Cúcuta,MARIA ELENA  ARIAS LEAL,12,646,53.8333333333333,622,51.8333333333333,245,16,37.0833333333333,0.75,13.5833333333333,37.5,0.75
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 007 Civil del Circuito de Cúcuta,HELMHOLTZ FERNANDO LOPEZ  PIRAQUIVE,12,673,56.0833333333333,608,50.6666666666667,196,17.4166666666667,38.3333333333333,0.333333333333333,13.25,37.3333333333333,0.0833333333333333
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 005 Civil del Circuito de Cúcuta,MARTHA BEATRIZ COLLAZOS  SALCEDO,12,645,53.75,606,50.5,171,16.5,36.75,0.5,14.1666666666667,36,0.333333333333333
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 003 Civil del Circuito de Cúcuta,SANDRA JAIMES FRANCO,12,635,52.9166666666667,577,48.0833333333333,136,16.5,36,0.416666666666667,12.1666666666667,35.5833333333333,0.333333333333333
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 002 Civil del Circuito de Ocaña,CLAUDIA  JAIMES  FRANCO,12,426,35.5,402,33.5,34,4.66666666666667,30.6666666666667,0.166666666666667,4.08333333333333,29.4166666666667,0
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 001 Civil del Circuito de Ocaña,GLORIA CECILIA  CASTILLA PALLARES,12,403,33.5833333333333,374,31.1666666666667,86,5.33333333333333,27.5833333333333,0.666666666666667,4.25,26.6666666666667,0.25
Cúcuta,Circuito Permanentes,Cúcuta/Circuito Permanentes,Juzgado 001 Civil del Circuito de Los Patios,ROSALIA  GELVEZ  LEMUS,12,314,26.1666666666667,253,21.0833333333333,166,16.75,9.16666666666667,0.25,13.5,7.5,0.0833333333333333
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Funza,MONICA CRISTINA SOTELO DUQUE,12,1324,110.333333333333,738,61.5,1403,93.0833333333333,17.1666666666667,0.0833333333333333,45.6666666666667,15.8333333333333,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 002 Civil del Circuito de Soacha,PAULA ANDREA GIRALDO HERNANDEZ,12,790,65.8333333333333,713,59.4166666666667,179,55.5833333333333,10,0.25,50.4166666666667,9,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 002 Civil del Circuito de Zipaquirá,MARIA TERESA MORALES TAMARA,9,505,56.1111111111111,460,51.1111111111112,526,44.5555555555556,10.8888888888889,0.666666666666667,40.4444444444445,10.6666666666667,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 002 Civil del Circuito de Fusagasugá,LUIS ELIAS CARDONA HENAO,12,534,44.5,404,33.6666666666667,520,30.6666666666667,13.75,0.0833333333333333,19.8333333333333,13.8333333333333,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Fusagasugá,EDGAR ENRIQUE BENAVIDES  GETIAL,12,471,39.25,365,30.4166666666667,207,25.4166666666667,13.5833333333333,0.25,17.5,12.8333333333333,0.0833333333333333
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Zipaquirá,GIOVANNI YAIR  GUTIERREZ GOMEZ,9,484,53.7777777777778,353,39.2222222222222,595,42.8888888888889,10.2222222222222,0.666666666666667,28.5555555555556,10.6666666666667,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Villeta,ANA CONSTANZA ZAMBRANO  GONZALEZ,12,304,25.3333333333333,295,24.5833333333333,213,20.75,4.25,0.333333333333333,20.8333333333333,3.66666666666667,0.0833333333333333
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Soacha,MARIA ANGEL RINCON  FLORIDO,12,323,26.9166666666667,295,24.5833333333333,216,15.9166666666667,10.8333333333333,0.166666666666667,13.9166666666667,10.5833333333333,0.0833333333333333
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de La Mesa,ANGELICA MARIA SABIO LOZANO,12,280,23.3333333333333,247,20.5833333333333,378,18.5833333333333,4.58333333333333,0.166666666666667,16.1666666666667,4.41666666666667,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Ubaté,HECTOR   QUIROGA SILVA,12,380,31.6666666666667,240,20,576,21.1666666666667,10.25,0.25,11.5,8.5,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Girardot,YAMITH  RIAÑO  SANCHEZ,12,341,28.4166666666667,228,19,178,15.75,12.1666666666667,0.5,7.41666666666666,11.3333333333333,0.25
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 002 Civil del Circuito de Girardot,FERNANDO TRINO ULISES MORALES CUESTA,12,328,27.3333333333333,216,18,231,15.4166666666667,11.5833333333333,0.333333333333333,7.5,10.3333333333333,0.166666666666667
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Chocontá,JAVIER ANDRES  CHAPARRO  GUEVARA ,12,227,18.9166666666667,194,16.1666666666667,202,14.75,4,0.166666666666667,12.6666666666667,3.41666666666667,0.0833333333333333
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 002 Civil del Circuito de Facatativá,MARTHA  LILIANA  MUNAR   PARRA,12,260,21.6666666666667,156,13,106,16.9166666666667,4.58333333333333,0.166666666666667,8.08333333333333,4.75,0.166666666666667
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Facatativá,DIEGO FERNANDO RAMIREZ SIERRA,9,204,22.6666666666667,113,12.5555555555556,216,17.2222222222222,5.22222222222222,0.222222222222222,7.44444444444444,5.11111111111111,0
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Cáqueza,BRIYITH ROCIO ACOSTA  JARA,12,131,10.9166666666667,104,8.66666666666667,29,8.66666666666667,1.91666666666667,0.333333333333333,6.58333333333333,1.83333333333333,0.25
Cundinamarca,Circuito Permanentes,Cundinamarca/Circuito Permanentes,Juzgado 001 Civil del Circuito de Gachetá,HENRY ANTONIO  GARCIA  GALLEGO,9,89,9.88888888888889,59,6.55555555555556,51,7.55555555555556,2.22222222222222,0.111111111111111,4.55555555555556,2,0
Florencia,Circuito Permanentes,Florencia/Circuito Permanentes,Juzgado 001 Civil del Circuito de Florencia,MAURICIO CASTILLO  MOLINA,12,812,67.6666666666667,754,62.8333333333333,152,7.33333333333333,59.8333333333333,0.5,6.66666666666667,56.1666666666667,0
Florencia,Circuito Permanentes,Florencia/Circuito Permanentes,Juzgado 002 Civil del Circuito de Florencia,OSCAR MAURICIO VARGAS  SANDOVAL,12,834,69.5,735,61.25,135,11.5833333333333,57.4166666666667,0.5,5.08333333333333,55.6666666666667,0.5
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 001 Civil del Circuito de Ibagué,GERMAN MARTINEZ  BELLO,12,597,49.75,573,47.75,145,25.4166666666667,23.5833333333333,0.75,22.75,23.5833333333333,1.41666666666667
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 005 Civil del Circuito de Ibagué,HUMBERTO ALBARELLO BAHAMON,12,506,42.1666666666667,504,42,235,18.5833333333333,22.75,0.833333333333333,20.0833333333333,21.25,0.666666666666667
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 006 Civil del Circuito de Ibagué,LUZ MARINA DIAZ  PARRA,12,505,42.0833333333333,443,36.9166666666667,153,18.9166666666667,22.3333333333333,0.833333333333333,14.5833333333333,21.0833333333333,1.25
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 003 Civil del Circuito de Ibagué,JOHN CARLOS  CAMACHO  PUYO,12,550,45.8333333333333,419,34.9166666666667,148,19.0833333333333,26.0833333333333,0.666666666666667,9.33333333333333,24.9166666666667,0.666666666666667
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 004 Civil del Circuito de Ibagué,DORIAM GIL BARBOSA,12,487,40.5833333333333,394,32.8333333333333,227,18.4166666666667,22,0.166666666666667,11.6666666666667,21,0.166666666666667
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 002 Civil del Circuito de Ibagué,JESUS SALOMON MOSQUERA  HINESTROZA,12,386,32.1666666666667,313,26.0833333333333,187,15.6666666666667,15.75,0.75,10.9166666666667,14.4166666666667,0.75
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 001 Civil del Circuito de Guamo,JUAN CARLOS CERON  DIAZ,12,161,13.4166666666667,252,21,109,8.75,4.41666666666667,0.25,16.5833333333333,4.33333333333333,0.0833333333333333
Ibagué,Circuito Permanentes,Ibagué/Circuito Permanentes,Juzgado 001 Civil del Circuito de Lérida,JAVIER PARRA  SATIZÁBAL,12,213,17.75,195,16.25,112,13.3333333333333,4.33333333333333,0.0833333333333333,11.8333333333333,4.33333333333333,0.0833333333333333
